data_split,vnf_profile,vCPU_cores,VNF_memory_MB,Link_Capacity_limit_Mbps,offered_load_pps,offered_load_mbps,VNF_cpu_utilization_pct,VNF_memory_utilization_pct,passive_processed_packets_per_sec,passive_alerts_per_sec,passive_daq_drops_per_sec,MQTT_package_latency_p99_ms,MQTT_package_loss_pct,MQTT_devices_connected
train,passive,2,1024,85,14986.9939,84.9231,59.4355,30.146,13177.3999,277.7452,115.5482,0.0115,0.2,50.0
train,passive,1,896,25,8492.6785,24.9335,74.383,28.5296,12026.185,302.3333,492.4089,0.0,1.0,50.0
train,passive,1,640,25,8516.7122,24.9681,79.2182,30.099,11093.7171,302.3333,608.2118,0.0,1.0,50.0
train,passive,4,768,45,10641.3213,44.9831,30.1515,31.8198,13719.3627,302.3333,11.7238,0.0759,0.7324,50.0
train,passive,4,896,50,11187.0148,49.9733,29.7728,31.2396,12418.3449,302.3333,0.0,0.0678,0.666,50.0
train,passive,3,640,55,11736.9769,54.9921,42.8902,32.5388,14587.1413,293.2428,0.0,0.6061,0.5987,50.0
train,passive,2,384,100,16642.223,99.9527,65.4963,47.343,17960.9585,299.4692,0.0,0.0139,0.0,50.0
train,passive,2,384,50,11243.9114,50.0049,59.3666,48.289,10812.3393,282.777,0.0,3.2715,0.6639,50.0
train,passive,2,1024,75,13897.4977,74.9374,58.656,30.0419,12351.2937,280.5407,96.9023,0.0096,0.3333,50.0
train,passive,2,768,25,8467.5123,25.0164,53.8852,29.6787,8485.6826,282.0068,0.0,0.7126,0.997,50.0
train,passive,1,640,50,11224.9719,49.9838,81.0177,30.3958,13807.6863,302.3333,530.8445,0.0045,0.6667,50.0
train,passive,1,384,65,12843.4996,65.0662,85.8633,48.6031,14408.0197,302.3333,1264.1051,0.0074,0.4667,50.0
train,passive,3,512,100,16638.3483,100.014,49.2881,35.4839,22578.3,302.3333,13.5599,0.0142,0.0,50.0
train,passive,1,640,90,15548.1556,89.9969,84.3698,31.3685,20262.779,301.5949,407.8834,0.0118,0.1333,50.0
train,passive,4,256,99999,19019.225,127.4444,38.5966,67.0065,19112.4017,302.3333,20.1581,0.0016,0.0,50.0
train,passive,2,256,40,10208.5048,39.9665,60.051,65.5796,11810.6336,302.3333,0.0,6.7031,0.798,50.0
train,passive,2,512,99999,18971.4475,126.962,66.1119,31.2463,18603.7501,301.721,0.0,0.0014,0.0,50.0
train,passive,1,768,40,10132.9765,39.9676,78.5109,29.4137,12618.2545,302.3333,542.6745,0.0027,0.8,50.0
train,passive,2,768,99999,18959.6589,126.8366,61.1402,29.843,16039.542,260.2392,0.0,0.0015,0.0,50.0
train,passive,4,768,55,11735.4879,54.9951,29.4718,31.966,12369.1336,282.1573,0.0,0.0646,0.5992,50.0
train,passive,4,1024,99999,18987.5655,126.9879,36.5125,30.7137,20892.2486,302.3333,0.0,0.0016,0.0,50.0
train,passive,2,768,70,13369.0761,69.984,60.3597,30.7328,14235.9814,302.3333,48.3109,0.2936,0.3988,50.0
train,passive,2,1024,65,12803.0507,64.9423,59.5462,29.8351,13097.2267,302.3333,114.5301,0.0076,0.4667,50.0
train,passive,4,768,60,12279.8399,59.9875,30.7807,31.6517,14706.6931,302.3333,5.1087,0.059,0.5327,50.0
train,passive,4,256,75,13944.3912,74.9696,33.5336,67.1143,14112.9279,302.3333,7.1401,0.0095,0.3333,50.0
train,passive,2,512,55,11754.4982,55.0236,59.5048,30.5244,13635.482,302.3333,9.8483,0.8607,0.5965,50.0
train,passive,4,512,55,11728.7135,54.989,29.9335,32.7911,15905.7649,302.3333,16.1154,0.0691,0.599,50.0
train,passive,4,256,80,14481.7701,79.9772,33.1083,67.4015,12960.0154,280.495,0.0,0.0104,0.2667,50.0
train,passive,1,768,50,11211.3882,49.9696,80.0226,29.7438,13651.8852,302.3333,553.3146,0.0046,0.6667,50.0
train,passive,3,896,100,16635.6149,99.8866,48.8955,31.6403,22377.3332,302.3333,2.0683,0.0143,0.0,50.0
train,passive,1,512,75,13929.2997,74.9907,82.686,32.2476,16429.0801,281.0928,387.1993,0.009,0.3333,50.0
train,passive,3,768,55,11737.0051,54.9971,43.9742,32.0379,14085.2874,293.1333,0.0,0.609,0.5985,50.0
train,passive,4,1024,60,12278.9619,59.9859,31.9182,31.1411,12455.1448,302.3333,13.5007,0.0551,0.5329,50.0
train,passive,1,384,100,16635.6193,100.1177,88.7921,48.3969,17403.3161,302.3333,1724.6785,0.0138,0.0,50.0
train,passive,1,1024,60,12286.1643,59.9801,79.3272,27.9935,13461.7358,302.3333,607.9119,0.0065,0.5333,50.0
train,passive,1,768,99999,19007.9265,127.1549,93.8843,29.6658,12686.1703,204.6122,3329.6743,0.0015,0.0,50.0
train,passive,1,768,99999,19010.5545,127.161,94.2219,29.5781,12813.4953,208.5584,3334.3771,0.0015,0.0,50.0
train,passive,2,768,30,9011.6837,30.0138,55.721,29.7143,11580.1906,302.3333,0.0,0.666,0.9306,50.0
train,passive,4,1024,65,12826.2374,64.9824,31.8205,30.9627,13004.6244,302.3333,1.4816,0.0499,0.4663,50.0
train,passive,4,512,25,8460.3147,24.9876,27.9578,33.4183,11614.9728,302.3333,0.0,0.1058,0.9983,50.0
train,passive,4,768,99999,18981.723,126.99,36.8148,32.1774,21510.9402,295.6246,0.0,0.0016,0.0,50.0
train,passive,3,1024,35,9560.8652,35.0022,42.6058,29.1361,12893.0677,302.3333,0.0,0.882,0.8638,50.0
train,passive,3,896,95,16087.1809,94.8904,48.6325,31.6464,21043.4196,301.3223,23.3844,0.0807,0.0665,50.0
train,passive,3,256,100,16651.5777,100.1017,53.9922,64.8228,18146.8786,302.3333,0.0,0.0141,0.0033,50.0
test,passive,4,256,100,16666.5556,100.1977,31.1944,67.6337,22185.8,302.8889,14.2222,0.0143,0.0033,50.0
train,passive,1,1024,40,10110.9397,39.9431,74.3421,27.995,10802.9051,288.538,513.5934,0.0028,0.8,50.0
train,passive,4,256,70,13403.5492,69.974,33.9751,67.4854,13726.4731,302.3333,24.0432,0.0085,0.4,50.0
train,passive,2,640,35,9566.5698,35.0328,57.2049,30.1703,11598.7842,302.3333,10.881,0.9282,0.8628,50.0
train,passive,2,640,45,10656.5216,45.0159,56.7032,30.2332,10934.41,283.3696,3.0634,0.7877,0.7301,50.0
train,passive,3,512,85,15002.4989,85.0053,46.6752,34.93,19826.4019,302.3333,0.0,0.2105,0.1997,50.0
train,passive,2,256,65,12880.4871,64.9757,63.4055,65.8261,12134.2022,295.1338,0.0,3.9159,0.4655,50.0
train,passive,1,640,80,14468.4736,80.0041,83.6128,31.339,16987.4414,295.1343,446.9504,0.0099,0.2667,50.0
train,passive,3,512,45,10646.1039,45.0254,42.1037,33.7663,11123.6066,287.0677,0.0,0.7339,0.7321,50.0
train,passive,1,256,45,10656.2523,45.0683,86.7445,65.932,12877.1423,302.3333,1476.9171,0.0038,0.7333,50.0
train,passive,4,256,60,12337.961,59.9896,32.8501,67.2655,12540.6927,302.3333,3.5654,0.0066,0.5333,50.0
train,passive,3,256,30,9036.0041,30.0189,38.6639,68.0477,8482.9333,296.9112,3.6999,39.4837,0.9233,50.0
train,passive,2,640,99999,18964.6812,126.8889,63.1195,30.234,16587.4911,268.089,1.073,0.0014,0.0,50.0
train,passive,4,512,85,14997.4993,84.9887,30.5977,32.347,20188.5088,302.3333,0.0,0.0325,0.1997,50.0
train,passive,1,768,95,16091.1532,95.0284,85.2183,30.8703,18134.9129,302.3333,505.7663,0.0128,0.0667,50.0
train,passive,2,512,95,16114.9988,94.9625,61.3499,30.3466,15645.9131,293.5631,0.0,0.1082,0.0663,50.0
train,passive,2,896,25,8457.2989,24.9975,54.4717,29.2471,10424.1775,302.3333,0.0,0.3563,0.9985,50.0
train,passive,1,896,99999,19008.5961,127.1277,94.8287,28.7691,13827.8705,205.1877,3777.2828,0.0015,0.0,50.0
train,passive,1,256,99999,18989.059,126.9749,93.7954,63.9762,15299.005,302.3333,3971.0038,0.0014,0.0,50.0
train,passive,1,512,90,15546.4086,89.991,84.2644,32.7496,20116.2334,294.4983,314.44,0.0117,0.1333,50.0
train,passive,3,640,50,11191.5592,50.004,43.2401,32.6279,13684.5714,302.3333,0.3844,0.6718,0.6653,50.0
train,passive,4,384,75,13927.931,74.98,31.0343,49.7947,15411.6338,289.656,0.0,0.0271,0.3331,50.0
train,passive,4,640,35,9553.511,34.9806,28.8721,32.1395,14944.2423,302.3333,0.0,0.0903,0.8654,50.0
train,passive,3,256,99999,18971.7111,126.967,53.3778,65.0889,25316.8889,300.3778,0.0,0.0014,0.0,50.0
train,passive,3,896,99999,18959.5849,126.9295,52.1926,31.7054,19846.2284,302.3333,85.4357,0.0015,0.0,50.0
train,passive,4,640,90,15543.2274,89.9928,32.219,32.2385,19646.3382,302.3333,10.2019,0.0258,0.1331,50.0
train,passive,4,1024,35,9554.1629,34.9903,30.1373,30.8756,9753.9034,302.3333,21.9011,0.0806,0.866,50.0
train,passive,1,384,75,13930.6098,75.0751,85.0303,48.2343,13526.0021,280.5489,1381.3407,0.0093,0.3333,50.0
train,passive,2,640,90,15560.6059,89.9701,61.7519,30.6581,15695.1969,300.4826,29.8039,0.1548,0.1327,50.0
train,passive,4,512,65,12818.2189,64.9828,29.6223,32.5317,17361.1966,302.3333,0.0,0.0569,0.4659,50.0
train,passive,2,1024,60,12260.383,59.947,57.6664,29.7352,11488.321,292.4177,83.1957,0.0067,0.5333,50.0
train,passive,2,768,70,13365.9526,69.9699,60.5335,30.4299,14152.7269,302.3333,71.094,0.2936,0.3988,50.0
train,passive,1,896,40,10121.8627,39.9592,76.3727,28.8771,11836.7312,298.5703,519.7122,0.0028,0.8,50.0
train,passive,2,640,100,16650.2871,99.9537,63.1198,30.4724,16814.2824,302.3333,49.9713,0.0141,0.0,50.0
train,passive,2,512,99999,18967.0564,126.9447,66.4523,30.9085,18529.9795,300.3713,21.429,0.0014,0.0,50.0
train,passive,4,768,25,8464.6413,24.9846,28.3284,31.7577,11496.6509,302.3333,0.0,0.0983,0.9988,50.0
validation,passive,3,1024,100,16648.6222,99.984,47.8741,30.2584,16637.4889,301.7778,0.0,0.0149,0.0,50.0
train,passive,4,640,25,8464.6343,24.9956,28.317,32.6417,10446.5059,300.1772,1.6147,0.102,0.9985,50.0
train,passive,2,640,99999,18961.7256,126.8848,64.0267,30.2869,17558.5321,284.5874,20.6337,0.0014,0.0,50.0
train,passive,1,512,65,12846.4513,64.9801,82.74,31.968,16906.2123,302.3333,435.4215,0.0072,0.4667,50.0
train,passive,3,384,55,11743.5594,55.0196,43.0064,50.2815,12530.9441,298.0843,0.0,12.9953,0.5968,50.0
train,passive,3,384,25,8471.6208,24.9814,37.6585,50.2674,8587.6361,302.3333,0.0,21.6493,0.9936,50.0
train,passive,4,896,75,13912.2958,74.9802,31.8572,31.554,15343.3722,302.3333,0.0,0.041,0.333,50.0
train,passive,2,384,95,16101.6667,94.9506,64.9452,47.2755,18079.1284,302.3333,0.0,0.3397,0.0664,50.0
train,passive,2,512,45,10665.9152,45.044,57.5764,30.7664,11068.4994,278.6167,0.0,1.0489,0.729,50.0
train,passive,1,896,75,13923.0793,74.9925,81.5804,28.6785,16711.8784,301.211,573.5971,0.0092,0.3333,50.0
train,passive,3,768,80,14459.0266,79.9513,46.6894,32.2804,20008.6044,302.3333,0.0,0.2786,0.266,50.0
train,passive,1,384,45,10673.6533,45.0235,83.6047,48.5436,11725.4189,291.5626,1013.2178,0.0037,0.7333,50.0
train,passive,3,256,25,8488.8252,24.9952,37.2144,68.0569,9960.6389,302.3333,0.0,42.303,0.989,50.0
train,passive,4,768,45,10642.9737,44.9885,29.3616,31.957,12200.8577,298.586,0.0,0.0759,0.7324,50.0
train,passive,1,384,30,9044.5776,29.9882,82.8651,48.4514,12140.4726,302.3333,822.1953,0.0009,0.9333,50.0
train,passive,2,256,95,16086.3703,94.9419,67.5365,64.6827,16579.9464,302.3333,0.0,0.5712,0.0665,50.0
train,passive,2,768,60,12278.4954,59.9741,58.4543,30.0562,13354.6744,302.3333,35.2028,0.3867,0.5318,50.0
train,passive,4,1024,55,11731.2668,54.9785,31.7579,31.0067,12017.219,302.3333,27.6616,0.0602,0.5995,50.0
train,passive,2,1024,35,9540.8395,34.9867,54.4937,29.4029,8482.9333,280.6342,15.1739,0.0019,0.8667,50.0
train,passive,1,896,50,11205.7029,49.9765,78.7066,29.2004,13298.3791,302.3333,545.6859,0.0046,0.6667,50.0
train,passive,2,256,25,8603.134,24.9782,57.9356,66.2076,8804.6036,302.3333,8.3197,8.3755,0.9975,50.0
train,passive,2,384,90,15563.0442,89.9739,64.382,47.8049,14798.521,289.0275,0.0,0.6654,0.1328,50.0
train,passive,4,384,55,11762.1522,54.9787,30.3232,50.0217,13636.1168,302.3333,0.0,0.0374,0.5995,50.0
train,passive,4,384,80,14462.293,79.9696,32.8278,49.7674,17687.0433,302.3333,25.0366,0.0245,0.2664,50.0
train,passive,4,640,30,9010.4839,30.0146,28.4348,33.071,9498.8365,276.6692,0.0,0.0962,0.932,50.0
train,passive,3,896,30,9012.3581,29.9947,41.2256,29.6795,12518.1321,302.3333,0.0,0.9441,0.9306,50.0
train,passive,3,1024,50,11191.6978,49.9618,44.2892,29.3637,15081.8806,302.3333,10.9854,0.6818,0.6645,50.0
train,passive,3,1024,65,12820.3634,64.9169,46.2614,29.6147,18599.5823,302.3333,21.3777,0.4815,0.4651,50.0
train,passive,1,512,35,9610.1564,34.9643,80.1799,30.5052,11822.4969,300.6666,587.5572,0.0018,0.8667,50.0
train,passive,4,384,99999,18997.5916,127.2147,37.9193,50.1197,21453.8868,292.9644,0.0,0.0015,0.0,50.0
train,passive,4,768,65,12823.3423,64.9962,30.7164,32.0538,14243.0512,291.4798,0.0,0.0534,0.4661,50.0
train,passive,1,1024,85,15008.935,85.0376,83.3584,28.2801,13766.5746,286.4555,690.7089,0.0111,0.2,50.0
train,passive,1,512,90,15546.3743,89.9811,83.5742,32.5514,19595.8774,292.1894,313.6669,0.0117,0.1333,50.0
train,passive,4,768,99999,18978.4879,126.9783,37.6671,31.8993,23099.0711,302.3333,6.5701,0.0016,0.0,50.0
train,passive,1,640,50,11223.3615,49.9692,79.4611,30.28,12724.7637,287.1245,517.8261,0.0046,0.6667,50.0
train,passive,1,512,99999,19014.8444,127.2441,94.2667,31.6589,10226.2444,198.4889,2449.4444,0.0015,0.0,50.0
train,passive,3,768,75,13913.823,74.9669,46.3793,32.5332,18266.5964,302.3333,0.0,0.3447,0.3325,50.0
train,passive,3,640,55,11733.6185,54.9853,43.349,32.5567,14679.5457,302.3333,0.0737,0.606,0.5987,50.0
train,passive,2,768,30,9011.9047,30.0239,55.7915,29.991,10285.8068,294.6707,2.4631,0.666,0.9306,50.0
train,passive,3,512,99999,18974.0134,127.0009,49.2192,33.2246,17504.9346,282.5981,0.0,0.0016,0.0,50.0
train,passive,2,768,35,9556.9247,35.0138,56.8594,29.8179,11067.5616,302.3333,24.419,0.6195,0.8641,50.0
train,passive,2,1024,55,11718.9328,54.9583,56.4898,29.6435,10455.1451,282.8643,56.0923,0.0057,0.6,50.0
train,passive,2,1024,80,14440.9242,79.9259,60.0268,29.9472,15478.2292,300.8576,106.0294,0.0105,0.2667,50.0
train,passive,4,1024,50,11193.6609,49.9949,30.7732,30.9024,12304.0308,295.969,0.0,0.0653,0.6661,50.0
train,passive,2,384,55,11783.7388,54.9947,59.6333,48.1552,11623.4821,289.789,0.0,2.9458,0.5975,50.0
train,passive,1,512,85,15002.4379,84.9781,84.4911,32.5105,19565.6393,302.3333,364.0654,0.0108,0.2,50.0
train,passive,1,1024,99999,19007.1136,127.1018,94.2410,28.2452,15214.5807,213.5751,4207.065,0.0015,0.0,50.0
train,passive,2,896,100,16628.5501,99.9202,62.8421,30.4155,17903.9878,302.3333,115.9261,0.0143,0.0,50.0
train,passive,1,640,70,13387.3667,70.0137,82.5509,31.5409,14598.5377,278.3377,466.1603,0.0081,0.4,50.0
train,passive,1,896,75,13922.958,75.0108,81.7565,29.2206,14111.4271,287.0945,584.6125,0.0092,0.3333,50.0
train,passive,4,256,80,14478.2036,79.9493,33.2067,66.8528,14846.3272,302.3333,1.0903,0.0104,0.2667,50.0
train,passive,4,256,30,9120.1778,30.0253,31.8988,67.7816,9771.0475,302.3333,9.9902,0.0009,0.9333,50.0
train,passive,2,256,55,11805.4911,54.9464,61.853,65.4343,12058.8857,302.3333,12.1887,5.0308,0.5985,50.0
train,passive,4,896,100,16641.1314,100.0121,33.7728,32.2025,15630.211,269.1006,0.0,0.0141,0.0,50.0
train,passive,2,640,55,11746.6401,55.0091,58.9776,30.2532,13197.1672,302.3333,20.9795,0.647,0.5973,50.0
train,passive,4,640,40,10092.3063,39.968,28.5922,32.2724,13044.865,302.3333,4.2549,0.0845,0.7988,50.0
train,passive,1,896,85,15008.27,85.0135,83.7143,28.9895,16616.8437,302.3333,606.3851,0.011,0.2,50.0
train,passive,4,512,90,15545.4685,89.9927,30.2923,32.1661,20448.7502,291.1702,0.0,0.0263,0.1331,50.0
train,passive,2,896,65,12817.0114,64.9569,57.5625,29.9083,11292.245,277.3908,60.5046,0.1739,0.466,50.0
train,passive,4,512,35,9552.5864,34.9885,28.6905,32.935,13069.7383,302.3333,4.4528,0.0936,0.8652,50.0
train,passive,4,896,85,15004.2236,84.9985,32.899,31.8771,15055.8314,285.5645,2.979,0.0302,0.1998,50.0
train,passive,2,384,60,12322.3022,59.9962,61.3186,48.2949,13856.5277,302.3333,0.0,2.62,0.5311,50.0
train,passive,4,768,100,16637.5525,99.9874,33.5458,31.6345,19690.0678,302.3333,11.1891,0.0141,0.0,50.0
train,passive,3,512,60,12280.5846,60.0098,44.1052,33.8598,16742.7526,302.3333,0.0,0.5376,0.5324,50.0
train,passive,4,384,100,16630.7318,99.9699,33.2693,49.3296,19693.8476,302.3333,6.0255,0.0141,0.0,50.0
train,passive,3,768,25,8469.2313,25.0307,40.7142,31.306,9902.8122,302.3333,0.0,1.0056,0.9975,50.0
train,passive,2,1024,75,13897.5869,74.9426,58.8811,30.1563,12269.6686,279.4615,97.7485,0.0095,0.3333,50.0
train,passive,4,384,60,12299.2422,59.9798,32.0822,50.1259,14412.4154,302.3333,38.8855,0.0348,0.5329,50.0
train,passive,4,896,60,12282.2925,60.014,30.9039,31.9923,11251.0635,272.8282,0.0,0.057,0.5328,50.0
train,passive,3,1024,99999,18971.2653,126.9522,50.2873,31.9346,18331.2275,295.9634,3.6998,0.0015,0.0,50.0
train,passive,1,896,80,14461.9913,79.9928,82.1537,28.8913,15561.6934,302.3333,593.9802,0.0101,0.2667,50.0
train,passive,2,1024,100,16614.6283,99.9022,62.7185,30.5781,15834.6338,297.4809,180.4361,0.0143,0.0,50.0
train,passive,4,256,70,13409.7083,69.9798,33.139,67.2046,14535.028,298.4228,0.0,0.0085,0.4,50.0
test,passive,3,256,25,8515.0889,24.9816,35.3037,66.1764,11385.0667,301.7111,0.0,0.0,1.0,50.0
train,passive,4,256,95,16087.3126,94.9547,34.3249,67.3331,16362.5006,302.3333,0.0,0.0133,0.0667,50.0
train,passive,1,384,55,11758.4413,55.0511,85.2234,48.7908,14374.1763,302.3333,1128.931,0.0055,0.6,50.0
train,passive,1,896,70,13378.7083,69.9902,80.6581,28.919,14234.4933,295.3461,575.2873,0.0083,0.4,50.0
train,passive,3,512,85,15005.0296,85.0096,46.9487,34.7688,20499.5845,302.3333,0.0,0.2105,0.1997,50.0
train,passive,2,1024,85,14986.4834,84.937,61.0795,30.3985,14350.6462,295.4071,127.8526,0.0114,0.2,50.0
train,passive,4,768,100,16636.6388,99.9839,33.0973,31.6768,20481.6432,302.3333,0.0,0.0141,0.0,50.0
train,passive,4,896,99999,18983.694,126.999,37.2305,31.7067,20037.8461,295.5544,7.1415,0.0016,0.0,50.0
train,passive,2,1024,90,15523.8329,89.9112,62.4181,30.3598,16370.3526,302.3333,164.9492,0.0124,0.1333,50.0
train,passive,4,384,99999,18994.1179,127.1868,37.5766,49.6033,23478.4202,302.3333,0.0,0.0016,0.0,50.0
train,passive,3,896,95,16091.9885,94.8954,48.4876,31.4402,21699.3955,302.3333,3.8635,0.0807,0.0665,50.0
train,passive,4,512,100,16633.8456,99.9929,30.8096,32.0862,21556.2173,293.2036,0.0,0.0141,0.0,50.0
train,passive,2,768,60,12280.9795,59.999,59.1257,30.6634,13295.813,302.3333,27.4803,0.3867,0.5318,50.0
train,passive,4,768,50,11188.0452,49.9813,29.81,31.6957,13412.982,302.3333,1.7098,0.0703,0.6658,50.0
train,passive,1,512,70,13388.3115,69.9829,83.3258,31.9306,18861.3056,302.3333,408.1599,0.0081,0.4,50.0
train,passive,4,768,80,14459.4185,79.9888,32.1082,31.6336,17600.3934,302.3333,1.9582,0.0366,0.2663,50.0
train,passive,4,768,35,9553.6161,34.9782,27.9389,31.747,10418.4343,292.5279,0.0,0.0871,0.8656,50.0
train,passive,4,1024,80,14461.2456,79.9954,33.0842,31.5202,13325.0597,285.6313,1.0612,0.0346,0.2665,50.0
train,passive,4,640,90,15548.5807,89.9988,30.5137,32.1359,17286.8072,272.0153,0.0,0.0259,0.1331,50.0
train,passive,4,1024,80,14461.7204,79.9844,33.1449,31.1647,14427.6575,301.616,2.2792,0.0346,0.2665,50.0
train,passive,4,896,60,12281.4257,59.9795,30.6378,31.0806,15197.2049,301.8939,0.0,0.0571,0.5328,50.0
train,passive,2,384,95,16097.2823,94.9545,65.5262,47.6682,15937.7889,301.4718,23.3233,0.3397,0.0664,50.0
train,passive,1,384,55,11757.3118,55.0359,85.1278,48.3202,15090.9482,302.3333,1137.6731,0.0055,0.6,50.0
train,passive,3,1024,95,16091.6654,94.851,47.4581,30.0976,21914.2036,292.4683,0.0,0.0811,0.0664,50.0
train,passive,4,384,35,9605.2542,35.0019,30.1771,50.2126,13047.9474,302.3333,0.0,0.0477,0.8659,50.0
train,passive,2,384,99999,19055.2657,127.5718,69.3403,48.4545,21982.9095,302.3333,12.5029,0.0014,0.0,50.0
train,passive,2,384,35,9624.1134,35.0173,57.7044,48.5814,10105.0911,295.1062,0.0,4.2488,0.863,50.0
train,passive,3,640,60,12282.1932,59.9907,44.5268,32.5697,17323.4172,302.3333,0.0,0.5403,0.5322,50.0
train,passive,3,256,65,12844.8199,65.081,46.2268,66.9766,11293.2975,280.0713,0.0,19.7489,0.4633,50.0
train,passive,2,1024,85,14985.4419,84.9397,60.7979,30.5889,13710.9099,285.7863,123.2383,0.0114,0.2,50.0
train,passive,1,768,85,15008.3461,85.0046,83.6411,30.1321,17021.0693,301.476,520.3623,0.011,0.2,50.0
train,passive,1,1024,100,16639.0339,100.0529,86.463,28.0948,15545.302,297.7699,762.9646,0.0139,0.0,50.0
train,passive,4,256,100,16622.4126,99.9374,34.0459,66.9205,16225.0971,296.1057,0.0,0.0142,0.0,50.0
train,passive,1,1024,30,9023.8058,29.931,73.3387,27.9829,11446.2287,302.3333,472.6468,0.0009,0.9333,50.0
train,passive,4,384,75,13929.1597,74.9835,31.7866,49.703,16120.2762,302.3333,2.0861,0.0271,0.3331,50.0
train,passive,3,1024,65,12825.8113,64.9435,45.608,30.156,16739.4939,300.1874,0.0,0.4815,0.4651,50.0
train,passive,4,1024,85,15008.0102,84.9828,33.8117,31.0393,15298.4586,302.3333,6.6273,0.0295,0.1998,50.0
train,passive,2,896,35,9549.9469,35.0195,55.6525,30.086,8482.9333,275.3556,11.5703,0.3107,0.8654,50.0
train,passive,4,896,75,13914.8513,74.9977,32.3863,31.8763,15355.6275,302.3333,0.0,0.041,0.333,50.0
train,passive,3,512,65,12824.8034,65.0199,44.821,34.4423,15959.8002,302.3333,0.0,0.4722,0.4659,50.0
train,passive,3,384,65,12835.8521,65.0499,45.4554,50.569,14142.9092,288.7222,0.0,10.1105,0.4646,50.0
train,passive,1,384,99999,19005.5692,127.1255,94.1718,48.0453,11701.5784,237.4217,3194.3361,0.0014,0.0,50.0
train,passive,3,896,60,12281.7783,59.9565,43.8999,30.6578,15128.333,289.8297,0.0,0.5456,0.5318,50.0
train,passive,2,896,95,16081.1276,94.9176,61.8522,30.3768,16261.108,302.3333,112.2717,0.0371,0.0666,50.0
train,passive,3,384,60,12291.9374,60.0323,43.867,50.2237,12734.1391,291.2864,0.0,11.5529,0.5307,50.0
train,passive,1,512,45,10694.0233,44.9845,82.1686,30.8546,13958.8826,302.3333,550.9243,0.0036,0.7333,50.0
train,passive,1,640,35,9598.142,34.953,78.9698,29.8019,12969.8832,302.3333,562.2111,0.0018,0.8667,50.0
train,passive,1,768,55,11757.1998,54.9854,80.4232,29.9703,15350.831,302.3333,519.2191,0.0055,0.6,50.0
train,passive,1,768,65,12841.7631,64.9821,80.2822,29.7308,14387.0597,287.9008,518.1757,0.0073,0.4667,50.0
train,passive,4,512,55,11732.4825,55.0018,29.6012,32.9083,15193.5339,297.2896,1.3846,0.0691,0.599,50.0
train,passive,4,512,75,13905.6131,74.9904,31.012,32.6282,18623.5061,302.3333,23.0068,0.0447,0.3328,50.0
train,passive,4,1024,99999,18983.8739,126.9924,37.2507,31.0536,19263.3886,302.3333,23.763,0.0016,0.0,50.0
train,passive,2,896,100,16631.3344,99.9264,63.0849,30.3452,16889.5149,302.3333,125.6654,0.0142,0.0,50.0
train,passive,3,768,85,15002.8186,84.9428,46.4978,32.4793,18519.3337,287.537,6.0545,0.2125,0.1995,50.0
train,passive,4,1024,30,9014.6465,30.0185,29.4804,31.374,8693.0723,297.937,0.0,0.0857,0.9326,50.0
train,passive,3,256,95,16106.1382,95.0968,53.6924,65.091,18173.3417,302.3333,10.9416,2.8334,0.069,50.0
